"";"network_db";"network_id";"reference";"citation";"doi"
"2881";"M22";"net_184";"BuitrÃ³n-Jurado, G. Diversidad de aves frugÃ­voras y Ã¡rboles, redes de interacciÃ³n e identificaciÃ³n de Ã¡rboles magnetos en dos bosques nublados de Venezuela con distintas condiciones de fragmentaciÃ³n, thesis, Instituto Venezolano de Investigaciones CientÃ­ficas, Miranda, Venezuela (2012).";"BuitrÃ³n_2012";NA
"2882";"M22";"net_185";"BuitrÃ³n-Jurado, G. Diversidad de aves frugÃ­voras y Ã¡rboles, redes de interacciÃ³n e identificaciÃ³n de Ã¡rboles magnetos en dos bosques nublados de Venezuela con distintas condiciones de fragmentaciÃ³n, thesis, Instituto Venezolano de Investigaciones CientÃ­ficas, Miranda, Venezuela (2012).";"BuitrÃ³n_2012";NA
"2883";"M22";"net_186";"Balasubramanian, P. Interactions between fruit-eating birds and bird-dispersed plants in the tropical dry evergreen forest of Point Calimere, South India. J. Bombay Nat. Hist. Soc. 93, 428â€“441 (1996).";"Balasubramanian_1996";NA
"2884";"M22";"net_187";"Chimera, C. G. & Drake, D. R. Patterns of seed dispersal and dispersal failure in a hawaiian dry forest having only introduced birds. Biotropica 42, 493â€“502 (2010).";"Chimera_2010";NA
"2885";"M22";"net_188";"Githiru, M., Lens, L., Bennur, L. A. & Ogol, C. P. K. O. Effects of site and fruit size on the composition of avian frugivore assemblages in a fragmented Afrotropical forest. Oikos 96, 320â€“330 (2002).";"Githiru_2002";NA
"2886";"M22";"net_189";"Malmborg, P. K. & Willson, M. F. Foraging ecology of avian frugivores and some consequences for seed dispersal in an Illinois woodlot. Condor 90, 173â€“186 (1988).";"Malmborg_1988";NA
"2887";"M22";"net_190";"Spotswood, E. N., Meyer, J. Y. & Bartolome, J. W. An invasive tree alters the structure of seed dispersal networks between birds and plants in French Polynesia. J. Biogeogr. 39, 2007â€“2020 (2012).";"Spotswood_2012";NA
"2888";"M22";"net_191";"Wolfe, J. D., Johnson, M. D. & Ralph, C. J. Do birds select habitat or food resources? Nearctic-neotropic migrants in northeastern Costa Rica. PLoS One 9, e86221 (2014).";"Wolfe_2014";NA
"2889";"M22";"net_192";"Chen, C. C. & Chou, L. S. The diet of forest birds at Fushan Experimental Forest. Taiwan J. For. Sci. 14, 275â€“287 (1999).";"Chen_1999";NA
"2890";"M22";"net_193";"Kamruzzaman, M. & Asmat, G. S. M. Seasonal variations of fruit preference among frugivorous birds in Chittagong, Bangladesh. Bangladesh J. Zool. 36, 187â€“206 (2008).";"Kamruzzaman_2008";NA
"2891";"M22";"net_194";"Palmeirim, J. M., Gorchov, D. L. & Stoleson, S. Trophic structure of a neotropical frugivore community: is there competition between birds and bats? Oecologia 79, 403â€“411 (1989).";"Palmeirim_1989";NA
"2892";"M22";"net_195";"Blake, J. G. & Loiselle, B. A. Fruits in the diets of neotropical migrant birds in Costa Rica. Biotropica 24, 200â€“210 (1992).";"Blake_1992";NA
"2893";"M22";"net_196";"Traveset, A. Resultats preliminars sobre el consum de fruits per ocells a lâ€™illa de Cabrera (Illes Balears). Anu. OrnitolÃ²gic les Balear 7, 3â€“9 (1992).";"Traveset_1992";NA
"2894";"AI22";"AI22_742";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2895";"AI22";"AI22_748";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2896";"AI22";"AI22_795";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2897";"AI22";"AI22_660";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2898";"AI22";"AI22_656";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2899";"AI22";"AI22_841";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2900";"AI22";"AI22_836";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2901";"AI22";"AI22_832";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2902";"AI22";"AI22_729";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2903";"AI22";"AI22_725";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2904";"AI22";"AI22_712";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2905";"AI22";"AI22_709";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2906";"AI22";"AI22_745";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2907";"AI22";"AI22_793";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2908";"AI22";"AI22_796";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2909";"AI22";"AI22_800";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2910";"AI22";"AI22_655";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2911";"AI22";"AI22_646";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2912";"AI22";"AI22_847";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2913";"AI22";"AI22_851";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2914";"AI22";"AI22_838";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2915";"AI22";"AI22_835";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2916";"AI22";"AI22_766";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2917";"AI22";"AI22_764";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2918";"AI22";"AI22_778";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2919";"AI22";"AI22_728";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2920";"AI22";"AI22_722";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2921";"AI22";"AI22_642";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2922";"AI22";"AI22_881";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2923";"AI22";"AI22_879";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2924";"AI22";"AI22_811";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2925";"AI22";"AI22_815";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2926";"AI22";"AI22_639";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2927";"AI22";"AI22_760";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2928";"AI22";"AI22_727";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2929";"AI22";"AI22_724";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2930";"AI22";"AI22_807";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2931";"AI22";"AI22_809";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2932";"AI22";"AI22_650";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2933";"AI22";"AI22_644";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2934";"AI22";"AI22_652";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2935";"AI22";"AI22_772";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2936";"AI22";"AI22_768";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2937";"AI22";"AI22_756";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2938";"AI22";"AI22_840";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2939";"AI22";"AI22_705";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2940";"AI22";"AI22_743";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2941";"AI22";"AI22_794";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2942";"AI22";"AI22_659";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2943";"AI22";"AI22_831";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2944";"AI22";"AI22_683";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2945";"AI22";"AI22_681";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2946";"AI22";"AI22_730";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2947";"AI22";"AI22_631";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2948";"AI22";"AI22_877";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
"2949";"AI22";"AI22_707";"Nery, L. S., J. T. Takata, B. B. Camargo, A. M. Chaves, P. A. Ferreira, and D. Boscolo. 2018. Bee diversity responses to forest and open areas in heterogeneous Atlantic Forest. Sociobiology 65:686695.";"Nery_2018";NA
