"network_id";"original_id";"study_common";"network_db";"network_year";"network_lat";"network_lon";"network_interaction";"network_main_animal_taxa";"network_main_animal_taxa_2";"network_richness";"network_topology_type";"habitat_type";"tavg";"tmax";"tmin";"prec";"bio_01";"bio_02";"bio_03";"bio_04";"bio_05";"bio_06";"bio_07";"bio_08";"bio_09";"bio_10";"bio_11";"bio_12";"bio_13";"bio_14";"bio_15";"bio_16";"bio_17";"bio_18";"bio_19";"human_footprint_1993";"human_footprint_2009";"network_sampling_intensity"
"P22_064";"156";"Devoto et al 2005";"P22";NA;-40,638295;-71,353326;"pollination";"Insects";"Insects";109;"bipartite";"Forest";8,54916659196215;13,7395512697024;4,0966941228006;69,6056941322971;8,54708337783811;11,2499999046327;50,0215093612671;431,424766540531;21,515000152588;-0,974999991059431;22,4899993896486;3,94499996900552;13,9783331394196;13,9783331394196;3,36249996423712;1017,69999999999;199,549999999997;31,2499999999999;61,4621686935418;485,749999999993;118,249999999999;118,249999999999;444,699999999994;1,58773586981704;2,58773579634206;0,274584823682638
"P22_065";"157";"Devoto et al 2005";"P22";NA;-39,8;-71,2;"pollination";"Insects";"Insects";130;"bipartite";"Grassland";8,9270832836628;14,9001602507555;3,80730310332153;61,0423031091827;8,92708325386047;12,941666841507;52,5552186965942;452,930931091309;23,3999996185303;-1,22500002384186;24,625;3,45833337306976;14,6291663646698;14,6291663646698;3,45833337306976;888;161,75;24,75;56,6179246902466;396;92,5;92,5;396;7,11072052490256;8,11072052490256;0,223262992783711
"P22_066";"158";"Devoto et al 2005";"P22";NA;-40,8;-71,1;"pollination";"Insects";"Insects";149;"bipartite";"Grassland";8,55208329607985;14,4597756711712;3,48298992303865;52,1496565926832;8,54895830154361;12,8062500953674;50,7680387496948;480,747261047363;23,2499999999993;-1,97499996423777;25,2249999046324;2,75833338499012;14,620833396911;14,620833396911;2,75833338499012;755,749999999959;142,749999999994;22,4999999999974;58,2092981338516;341,499999999986;80,7499999999928;80,7499999999928;341,499999999986;5,47231000737294;6,47231001071324;0,242978728465967
"P22_067";"159";"Devoto et al 2005";"P22";NA;-40,716667;-71,083333;"pollination";"Insects";"Insects";135;"bipartite";"Grassland";8,86116670350226;14,472628266796;4,04491393056892;53,3952472600575;8,85741695404046;12,165666809082;49,9002740097046;472,469671325683;23,0310003089904;-1,34899996399886;24,3799997329712;3,18849999904624;14,8278332138061;14,8278332138061;3,18099999666207;773,549999999995;148,63;23,7999999999997;58,1478295135502;349,239999999999;83,6799999999988;83,6799999999988;349,209999999999;7,060400755498;8,59410462265718;0,265693713776819
"P22_068";"16";"Memmott 1999";"P22";NA;51,46;-2,6;"pollination";"Insects";"Insects";104;"bipartite";"Anthropic habitats";10,4641666690507;13,7903205581199;7,61460623221511;60,414606230627;10,4650001525878;7,20500001907341;36,6382289886473;458,792637634275;21,7449999809263;2,07999995946875;19,6649996757506;6,24666674137106;14,7374999523161;16,3908329963682;5,32999992370596;874,35000000002;92,1000000000026;51,200000000001;19,2977675437929;269,300000000007;178,150000000003;189,800000000003;244,450000000007;46,0000267311433;46,0000267311433;0,389091769462284
"P22_076";"169";"Freitas & Sazima 2006";"P22";NA;-22,735822;-44,614979;"pollination";"Insects";"Insects";274;"bipartite";"Forest";14,569833381176;20,1213718610543;9,83330039913836;118,734967042758;14,5826252365112;12,0027501583099;58,3253276824951;256,15492538452;23,8539996147156;3,2750000548363;20,5789993667602;17,549499874115;11,2998334026337;17,5530002212524;11,2998334026337;1736,5;295,620000000001;28,0900000000002;70,1055211639404;843,640000000002;110,060000000001;778,580000000043;110,060000000001;2,55167260359633;3,55167264716231;0,159668907205261
"P22_077";"17";"Mosquin1967";"P22";NA;75;-114,97;"pollination";"Insects";"Insects";29;"bipartite";"Grassland";-16,7295833021402;-13,7499679796971;-19,2753250313165;3,74634157912308;-16,7247916221619;6,4462498664856;14,183135843277;1476,97317504883;8,30000019073486;-37,1499996185303;45,4499988555908;1,02500003576279;-32,7283336639404;2,69166672229767;-32,7283336639404;105,95;23,95;2;70,6307029724121;57,95;10;50,95;10;0;0;0,438085827115181
"P22_078";"170";"Gibson et al 2006";"P22";NA;51,816516;-1,9448269;"pollination";"Insects";"Insects";79;"bipartite";"Anthropic habitats";9,01041673342386;12,3664166943232;6,15027379211924;62,8091404813248;9,02000003814696;7,2521667432785;36,5109185409546;466,367391357422;20,4629998588562;0,600000023841858;19,8629994773865;4,64850008010862;13,3646664714813;15,035333366394;3,75299999713896;914,610000000006;98,3100000000009;58,6400000000004;15,8190712165833;277,630000000002;197,310000000001;207,180000000001;256,330000000002;22,2374287636436;14;0,34960294939005
"P22_081";"173";"Gibson et al 2006";"P22";NA;51,3867;-2,4698691;"pollination";"Insects";"Insects";114;"bipartite";"Anthropic habitats";9,94974997639653;13,2915192626989;7,09201921862557;58,4155525638485;9,95362532615658;7,23274992942809;37,417292137146;447,3181350708;20,9599998474121;1,63000003099439;19,3299993515014;5,86833338737485;14,0261664295196;15,6828332805633;4,9183332443237;845,900000000007;90,7300000000011;51,4000000000005;18,9248077201845;262,530000000003;173,840000000001;184,400000000001;239,930000000003;34,9844422536576;35,9844422536576;0,316050259538627
"P22_082";"174";"Gibson et al 2006";"P22";NA;50,998068;-2,9447447;"pollination";"Insects";"Insects";98;"bipartite";"Anthropic habitats";10,3370834410191;13,8059295989;7,36342950574645;60,7604295030442;10,3368751049042;7,51625006198884;39,6637294769287;426,981208801269;21,1650006294251;2,2150000333786;18,9500000953675;6,48499996662142;11,4608334541321;15,8300002098084;5,5708334207535;879,899999999997;96,1999999999996;54;19,8069208145142;280,199999999999;172,699999999999;191,35;258,199999999999;25;18,5615711240404;0,276533159377486
"P22_083";"175";"Gikungu 2006 thesis";"P22";NA;0,354026;34,864895;"pollination";"Hymenoptera";"Insects";420;"bipartite";"Forest";19,7262499411899;25,3389422386118;14,9203708720294;130,26237087012;19,729166984558;12,1549997806547;82,8000587463378;76,4797622680635;27,3949995994565;12,7149998664855;14,679999732971;19,544999885559;20,390833377838;20,6575000762938;18,7533332824706;1893,94999999997;257,949999999997;65,1499999999992;40,1978851318359;687,649999999991;235,249999999996;302,699999999994;569,449999999989;9,88716937184555;10,4177101031752;0,206382545497211
"P22_084";"176";"Gotlieb et al 2011";"P22";NA;30,767852;35,280108;"pollination";"Hymenoptera";"Insects";107;"bipartite";"Shrubland";23,8399167815844;29,5784551590528;18,939240908352;9,00250752326595;23,8504580307007;12,4124162769318;40,8289736938477;669,99356628418;38,910001373291;8,50900003433227;30,4010013389587;15,2003331470489;31,5234998321533;31,5234998321533;15,2003331470489;62,6799999999999;13,89;0;91,2333568572997;38,7799999999999;0;0;38,7799999999999;23,8456333454818;12,7985585250327;0,315559443115459
"P22_085";"177";"Gotlieb et al 2011";"P22";NA;30,849992;35,182519;"pollination";"Hymenoptera";"Insects";76;"bipartite";"Desert";22,0904167612392;27,6892625915697;17,2867627455199;10,3177628065554;22,0877079010008;12,1362497806549;41,9866930007935;634,354846191404;36,4300012588498;7,52499999999978;28,9050012588501;13,8866667747496;29,285833263397;29,285833263397;13,8866667747496;87,7000000000026;18,9500000000005;0;96,0700515747081;53,8000000000018;0;0;53,8000000000018;11,7894306221783;12,7894306221783;0,302943710571604
"P22_086";"178";"Hagen & Kraemer 2010";"P22";NA;0,360686;34,872627;"pollination";"Hymenoptera";"Insects";97;"bipartite";"Anthropic habitats";19,8381666024525;25,4633206707392;15,0099633440953;129,470763374486;19,8342918395996;12,1955835914612;82,5700269317627;77,3167427825928;27,533000125885;12,763000049591;14,770000076294;19,6565006637573;20,4886661338806;20,7670003700256;18,8493330192565;1881,75000000001;257,150000000002;64,0300000000001;40,4783058547975;682,680000000003;231,130000000001;298,4;572,880000000001;14,7520267964732;10,5179181163856;0,268121988881291
"P22_087";"179";"Hagen & Kraemer 2010";"P22";NA;0,353816;34,878851;"pollination";"Hymenoptera";"Insects";121;"bipartite";"Forest";19,8316666762034;25,4212821092361;15,0441391723933;128,589805863855;19,8337501525879;12,1066665649414;82,8658596038814;75,9438377380387;27,4549998283387;12,8449999332427;14,6099998950959;19,6408339500427;20,4758328437805;20,75;18,8550003051757;1868,54999999999;252,899999999999;64,3999999999993;40,2206851959229;677,199999999997;231,299999999998;297,699999999998;567,299999999998;11,4339455749541;8,48707576919773;0,254527116740331
"P22_088";"18";"Motten1982";"P22";NA;36;-78,97;"pollination";"Insects";"Insects";57;"bipartite";"Forest";15,2262500266234;21,3547115617838;9,97685444368386;79,2138544021393;15,228333234787;13,2741666793823;38,756667137146;795,842272949219;32,25;-2;34,25;24,2941670417786;10,5933333873749;24,9183337211609;5,22416656017306;1141,65;109;78;11,6110766410828;314,55;251,55;312,45;270,55;36,0318350274153;37;0,5
"P22_089";"180";"Hagen & Kraemer 2010";"P22";NA;0,345597;34,88366;"pollination";"Hymenoptera";"Insects";67;"bipartite";"Forest";19,8316666762034;25,4212821092361;15,0441391723933;128,589805863855;19,8337501525879;12,1066665649414;82,8658596038814;75,9438377380387;27,4549998283387;12,8449999332427;14,6099998950959;19,6408339500427;20,4758328437805;20,75;18,8550003051757;1868,54999999999;252,899999999999;64,3999999999993;40,2206851959229;677,199999999997;231,299999999998;297,699999999998;567,299999999998;11,4339455749541;8,48707576919773;0,28491484796029
"P22_090";"181";"Jedrzejewska-Szmek & Zych 2013";"P22";NA;52,161608;21,047996;"pollination";"Insects";"Insects";58;"bipartite";"Anthropic habitats";8,1800001767774;12,0326923347245;4,87590656411241;36,3925732717077;8,17895817756649;8,34958343505858;29,6242107391357;758,632131958006;23,4199996948241;-4,76500005722052;28,1850004196167;17,5141661643981;-0,0900000292808187;17,5141661643981;-1,10166666507724;520,800000000002;73,3000000000006;24;37,5037193298338;200,45;74,9500000000006;200,45;83,9500000000006;31,2475052878105;31,2475052878105;0,343494387995116
"P22_091";"182";"Jedrzejewska-Szmek & Zych 2013";"P22";NA;52,127782;21,072148;"pollination";"Insects";"Insects";50;"bipartite";"Anthropic habitats";7,96183322012424;11,8079103257106;4,67162461984616;36,4547578777119;7,96558342933654;8,32566646575928;29,6287058448791;755,869080810547;23,1000003814697;-5;28,1000003814697;17,221667098999;-0,343333297967916;17,221667098999;-1,3298333644867;522,379999999998;73,0899999999992;24;36,9791378784178;200,179999999998;76;200,179999999998;85;30,3577149828389;30,46796880992;0,361297841864756
"P22_092";"183";"Keshtkar et al 2005";"P22";NA;29,622221;52,498814;"pollination";"Hymenoptera";"Insects";50;"bipartite";"Shrubland";18,115416653951;24,9277243161813;12,2720100500194;16,6443434013435;18,112916469574;14,7650000095368;39,3575397491456;846,637661743165;37,8099994659424;0,295000011473877;37,5150001525879;8,17083339691158;28,4708337783814;28,4708337783814;8,07333316802978;194,350000000001;44,5500000000002;0;101,002614974975;116,6;2;2;115,700000000001;35;35;0,466173237398452
"P22_093";"184";"Korichi 2012 thesis";"P22";NA;36,684146;4,045743;"pollination";"Hymenoptera";"Insects";105;"bipartite";"Anthropic habitats";17,2183333357174;21,870640897445;13,2431410003056;65,4088076822321;17,2256251335142;10,0654164791107;35,8834728240965;652,765774536134;32,9000003814696;4,84999997615804;28,0500002861023;10,9074996948241;25,3283331871031;25,7624999999998;9,75250015258772;928,800000000013;167,65;1,90000000000009;70,649280548095;454,950000000004;31,9500000000008;49,500000000001;424,550000000002;26,6260430786431;27,5936004197197;0,326660859414119
"P22_094";"185";"Lara-Romero et al 2016";"P22";NA;40,841861;-3,957298;"pollination";"Insects";"Insects";102;"bipartite";"Anthropic habitats";4,98541667317377;8,40587823254969;2,04623537563031;93,1751686854222;4,98112484455135;7,41958331584935;29,5391299819947;645,129154052736;20,4629998588565;-4,65499989509563;25,1179993438721;-0,54649997502543;13,7411666774753;13,7411666774753;-1,61466663539388;1382,18999999998;188,159999999997;28,0899999999997;46,0445223999023;526,959999999992;130,549999999998;130,549999999998;461,049999999992;14,3065817621876;7,30658176218762;0,437688109532409
"P22_095";"186";"Lara-Romero et al 2016";"P22";NA;40,845363;-3,954842;"pollination";"Insects";"Insects";80;"bipartite";"Grassland";5,01666666008541;8,48974354608138;2,04688644265907;92,8035531099211;5,02083325386056;7,51666665077213;29,6514015197755;649,491806030274;20,6499996185304;-4,69999992847436;25,3499994277955;-0,554166620131507;13,8374998569489;13,8374998569489;-1,62916663289062;1376,49999999999;186,499999999999;28,2499999999998;45,8464097976685;523,499999999996;130,499999999999;130,499999999999;457,749999999996;10,8570279510125;6,23786691913737;0,417563138170714
"P22_096";"187";"Lara-Romero et al 2016";"P22";NA;40,981288;-3,834913;"pollination";"Insects";"Insects";111;"bipartite";"Anthropic habitats";6,25408341731986;10,2400834396005;2,84051190865387;78,2256452510263;6,25583343029132;8,63283388137817;32,198823719025;658,128386840811;22,6020005798346;-4,20899989604858;26,8110009956357;0,386833421737953;15,1108335018167;15,1108335018167;-0,671333310603023;1154,04999999982;153,999999999975;26,389999999997;43,7940922927846;426,109999999926;116,759999999986;116,759999999986;370,249999999933;8,95723495289781;8,80015577473745;0,401386485959743
"P22_097";"188";"Lara-Romero et al 2016";"P22";NA;40,978058;-3,845304;"pollination";"Insects";"Insects";88;"bipartite";"Anthropic habitats";5,23833335122724;9,18371791501943;1,85193221252696;88,2582655652508;5,23562493324289;8,55374999046322;31,7982776641846;662,743783569334;21,8499994277954;-5,0499999523162;26,8999996185301;-0,549166683852573;14,1975002288819;14,1975002288819;-1,65250003933896;1307,59999999999;174,699999999999;29,0499999999999;44,2826635360717;488,349999999996;129,9;129,9;427,449999999996;6,10036720919358;3,99583002794947;0,450389694812151
"P22_098";"189";"Lemus-Jimenez & Ramirez 2003";"P22";NA;11,669808;-69,771452;"pollination";"Insects";"Insects";94;"bipartite";"Savanna";27,6333332061768;31,0256407811091;24,7470697885031;36,3604029183859;27,6458339691162;7,32499933242798;71,1165084838867;95,5476455688477;33;22,7000007629395;10,2999992370605;28,283332824707;26,466667175293;28,7000007629395;26,4166679382324;462;103;9;80,7785720825195;256;31;194;68;12,5982115761548;12,6798398806149;0,262851496269108
"P22_099";"19";"Olesen2002";"P22";NA;-20,42;57,73;"pollination";"Insects";"Insects";27;"bipartite";"Islands";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,534522483824849
"P22_100";"191";"Marrero et al 2013";"P22";NA;-35,933333;-61,1833333;"pollination";"Insects";"Insects";132;"bipartite";"Anthropic habitats";15,7999999523163;21,6930001310202;10,7644285801741;70,0851619109009;15,8090833854675;12,75;46,7204669952394;522,182667236328;30,0900003433227;2,79999995231628;27,2900011062621;21,4316675186157;9,28483288764952;22,2150005340576;9,28483288764952;1003,02;138;33;44,3326496887205;372;102,200000000001;337,090000000001;102,200000000001;4,39282634535466;9,78090660775316;0,324610383115584
"P22_101";"192";"MSc thesis (not available)";"P22";NA;56,248737;9,973652;"pollination";"Insects";"Insects";51;"bipartite";"Anthropic habitats";7,35291671554248;10,533685900462;4,63368584000585;46,291352563734;7,35708334445954;6,88333320617676;28,4966375350952;616,290881347657;19,2999992370605;-4,8550001382828;24,1549986839295;8,22250032424928;2,21500000953675;15,0408327102661;0,139999963715683;671,849999999999;71;36,0499999999999;22,4839427947998;211,2;117,05;185;135,55;24,7468569459447;17,0009240456045;0,419058177461747
"P22_103";"194";"MSc thesis (not available)";"P22";NA;56,238737;9,953652;"pollination";"Insects";"Insects";110;"bipartite";"Anthropic habitats";7,32916669473056;10,5149358929923;4,61850726813245;46,45417399039;7,34083321094516;6,87916660308837;28,4263089179992;617,130929565429;19,2649997711183;-4,93500006198872;24,1999995231628;8,19500021934512;2,18833315372471;15,0391660690308;0,107500016689345;674,349999999995;71,3499999999989;36,4999999999987;22,5905817031861;212,649999999999;117,349999999999;184,849999999998;135,5;24,7259796153774;17,7530827399226;0,329977298342784
"P22_106";"197";"Montero-Castano et al 2017";"P22";NA;40,04045;4,098381;"pollination";"Insects";"Insects";50;"bipartite";"Shrubland";16,9016666611036;19,9966666420302;14,2338095710392;40,6788095249446;16,8929171562195;6,72333319187168;32,8834709167482;511,690292358399;28,2799997329713;7,83500015735632;20,4449996948243;15,2508334159852;23,1966663360596;23,6966663360596;11,4000000000001;559,049999999997;83,6499999999994;4;50,3472848892211;223,599999999999;42,2999999999997;80,9499999999992;157,549999999999;23,2814457865128;15,0809003506242;0,390512483795333
"P22_110";"20";"Olesen2002";"P22";NA;39,47;-31,14;"pollination";"Insects";"Insects";22;"bipartite";"Wetland";16,9575833145777;19,1141220636857;15,1032646212386;103,6363313333;16,9541662788391;4,67933353900909;35,1564855575561;299,183077392578;24,5880003929138;11,278000164032;13,3100002288818;14,1814997959137;20,1546660423279;21,1369996452331;13,813167219162;1503,37;223,14;55,9600000000002;39,6718335723876;557,379999999999;192,02;234,01;522,07;NA;NA;0,5
"P22_114";"203";"Kehinde & Samways 2014";"P22";NA;-33,832721;18,860872;"pollination";"Insects";"Insects";32;"bipartite";"Grassland";16,5043333443005;21,779102620406;11,9806740321518;54,9382739997906;16,5029169273376;11,4315002822876;51,9543050384523;382,705547180175;28,2859996986389;6,28300007820123;22,0030000114441;11,7783335590362;21,0690003967284;21,0736671257018;11,7783335590362;773,810000000001;120,97;22,1700000000006;59,8444281768796;348,71;73,0400000000005;73,1100000000005;348,71;15,403205170941;17,1534014273466;0,329140294302192
