"null_model";"network_id";"network_interaction";"network_topology_type";"metric";"value";"z_score_full"
"degdist_soft";"gateway_262";"food web";"unipartite";"degree.skewness";0,25072851933673;-0,420742046781637
"connectance";"gateway_262";"food web";"unipartite";"degree.kurtosis";2,29572703828605;-0,95374232595755
"degdist_hard";"gateway_262";"food web";"unipartite";"degree.kurtosis";2,29572703828605;0
"degdist_soft";"gateway_262";"food web";"unipartite";"degree.kurtosis";2,29572703828605;-0,189583149086622
"connectance";"gateway_262";"food web";"unipartite";"modularity.betweenness";0,0500816326530612;-5,96347199203165
"degdist_hard";"gateway_262";"food web";"unipartite";"modularity.betweenness";0,0500816326530612;3,14322222446649
"degdist_soft";"gateway_262";"food web";"unipartite";"modularity.betweenness";0,0500816326530612;16,7175378007855
"connectance";"gateway_262";"food web";"unipartite";"modularity.infomap";0;0
"degdist_hard";"gateway_262";"food web";"unipartite";"modularity.infomap";0;-0,142101749012158
"degdist_soft";"gateway_262";"food web";"unipartite";"modularity.infomap";0;-0,100000000000013
"connectance";"gateway_262";"food web";"unipartite";"nestedness";21,8771707927405;5,74244171949036
"degdist_hard";"gateway_262";"food web";"unipartite";"nestedness";21,8771707927405;0,00746320681964296
"degdist_soft";"gateway_262";"food web";"unipartite";"nestedness";21,8771707927405;0,091000310653018
"connectance";"gateway_262";"food web";"unipartite";"centrality.degree";0,483843537414966;9,33124696843268
"degdist_hard";"gateway_262";"food web";"unipartite";"centrality.degree";0,483843537414966;0,597988629569524
"degdist_soft";"gateway_262";"food web";"unipartite";"centrality.degree";0,483843537414966;0,237767715582209
"connectance";"gateway_262";"food web";"unipartite";"centrality.eigen";0,345318648641676;30,1658092913322
"degdist_hard";"gateway_262";"food web";"unipartite";"centrality.eigen";0,345318648641676;2,99704732113249
"degdist_soft";"gateway_262";"food web";"unipartite";"centrality.eigen";0,345318648641676;0,6959851404386
"connectance";"gateway_262";"food web";"unipartite";"interaction.overlap";0,326828744320348;13,7568572761165
"degdist_hard";"gateway_262";"food web";"unipartite";"interaction.overlap";0,326828744320348;0,296975922341017
"degdist_soft";"gateway_262";"food web";"unipartite";"interaction.overlap";0,326828744320348;-1,29741138695841
"connectance";"gateway_262";"food web";"unipartite";"link.density";14;0
"degdist_hard";"gateway_262";"food web";"unipartite";"link.density";14;0
"degdist_soft";"gateway_262";"food web";"unipartite";"link.density";14;0,0350053108406271
"connectance";"gateway_265";"food web";"unipartite";"richness";53;0
"degdist_hard";"gateway_265";"food web";"unipartite";"richness";53;0
"degdist_soft";"gateway_265";"food web";"unipartite";"richness";53;0
"connectance";"gateway_265";"food web";"unipartite";"connectance";0,267416545718432;0
"degdist_hard";"gateway_265";"food web";"unipartite";"connectance";0,267416545718432;0
"degdist_soft";"gateway_265";"food web";"unipartite";"connectance";0,267416545718432;-0,0738470575289734
"connectance";"gateway_265";"food web";"unipartite";"degree.shannon";3,74880154791091;-39,1602876981138
"degdist_hard";"gateway_265";"food web";"unipartite";"degree.shannon";3,74880154791091;0
"degdist_soft";"gateway_265";"food web";"unipartite";"degree.shannon";3,74880154791091;1,45056715973031
"connectance";"gateway_265";"food web";"unipartite";"degree.mean";13,9056603773585;0
"degdist_hard";"gateway_265";"food web";"unipartite";"degree.mean";13,9056603773585;0
"degdist_soft";"gateway_265";"food web";"unipartite";"degree.mean";13,9056603773585;-0,0738470575289023
"connectance";"gateway_265";"food web";"unipartite";"degree.sd";8,94913865847391;18,525407456628
"degdist_hard";"gateway_265";"food web";"unipartite";"degree.sd";8,94913865847391;0
"degdist_soft";"gateway_265";"food web";"unipartite";"degree.sd";8,94913865847391;-1,34315985383872
"connectance";"gateway_265";"food web";"unipartite";"degree.skewness";0,331178698499898;0,678756469821379
"degdist_hard";"gateway_265";"food web";"unipartite";"degree.skewness";0,331178698499898;0
"degdist_soft";"gateway_265";"food web";"unipartite";"degree.skewness";0,331178698499898;-0,353244827165638
"connectance";"gateway_265";"food web";"unipartite";"degree.kurtosis";2,04401793724344;-1,35003982254075
"degdist_hard";"gateway_265";"food web";"unipartite";"degree.kurtosis";2,04401793724344;0
"degdist_soft";"gateway_265";"food web";"unipartite";"degree.kurtosis";2,04401793724344;-0,448035445199581
"connectance";"gateway_265";"food web";"unipartite";"modularity.betweenness";0,0614099847377152;-4,20261924790953
"degdist_hard";"gateway_265";"food web";"unipartite";"modularity.betweenness";0,0614099847377152;3,72677138734597
"degdist_soft";"gateway_265";"food web";"unipartite";"modularity.betweenness";0,0614099847377152;15,3529626951706
"connectance";"gateway_265";"food web";"unipartite";"modularity.infomap";0,00271002211098209;0,00271002211098187
"degdist_hard";"gateway_265";"food web";"unipartite";"modularity.infomap";0,00271002211098209;1,98997487421315
"degdist_soft";"gateway_265";"food web";"unipartite";"modularity.infomap";0,00271002211098209;2,81532149466201
"connectance";"gateway_265";"food web";"unipartite";"nestedness";23,6061838215855;9,46265199047706
"degdist_hard";"gateway_265";"food web";"unipartite";"nestedness";23,6061838215855;0,608555283840224
"degdist_soft";"gateway_265";"food web";"unipartite";"nestedness";23,6061838215855;1,21631934570148
"connectance";"gateway_265";"food web";"unipartite";"centrality.degree";0,416666666666667;8,41105836005385
"degdist_hard";"gateway_265";"food web";"unipartite";"centrality.degree";0,416666666666667;-1,52266867744952
"degdist_soft";"gateway_265";"food web";"unipartite";"centrality.degree";0,416666666666667;0,0401572412101596
"connectance";"gateway_265";"food web";"unipartite";"centrality.eigen";0,367051789938679;31,4369193752332
"degdist_hard";"gateway_265";"food web";"unipartite";"centrality.eigen";0,367051789938679;6,27694614448522
"degdist_soft";"gateway_265";"food web";"unipartite";"centrality.eigen";0,367051789938679;1,09918092380793
"connectance";"gateway_265";"food web";"unipartite";"interaction.overlap";0,317490739430378;17,768026174254
"degdist_hard";"gateway_265";"food web";"unipartite";"interaction.overlap";0,317490739430378;0,338536365105722
"degdist_soft";"gateway_265";"food web";"unipartite";"interaction.overlap";0,317490739430378;-0,96276240353319
"connectance";"gateway_265";"food web";"unipartite";"link.density";13,9056603773585;0
"degdist_hard";"gateway_265";"food web";"unipartite";"link.density";13,9056603773585;0
"degdist_soft";"gateway_265";"food web";"unipartite";"link.density";13,9056603773585;-0,0738470575289023
"connectance";"gateway_266";"food web";"unipartite";"richness";38;0
"degdist_hard";"gateway_266";"food web";"unipartite";"richness";38;0
"degdist_soft";"gateway_266";"food web";"unipartite";"richness";38;0
"connectance";"gateway_266";"food web";"unipartite";"connectance";0,235419630156472;0
"degdist_hard";"gateway_266";"food web";"unipartite";"connectance";0,235419630156472;0
"degdist_soft";"gateway_266";"food web";"unipartite";"connectance";0,235419630156472;0,148100187181176
"connectance";"gateway_266";"food web";"unipartite";"degree.shannon";3,42814764411376;-17,5402153854562
"degdist_hard";"gateway_266";"food web";"unipartite";"degree.shannon";3,42814764411376;0
"degdist_soft";"gateway_266";"food web";"unipartite";"degree.shannon";3,42814764411376;1,45414774505652
"connectance";"gateway_266";"food web";"unipartite";"degree.mean";8,71052631578947;0
"degdist_hard";"gateway_266";"food web";"unipartite";"degree.mean";8,71052631578947;0
"degdist_soft";"gateway_266";"food web";"unipartite";"degree.mean";8,71052631578947;0,148100187181187
"connectance";"gateway_266";"food web";"unipartite";"degree.sd";5,54542857621333;10,2266544808969
"degdist_hard";"gateway_266";"food web";"unipartite";"degree.sd";5,54542857621333;0
"degdist_soft";"gateway_266";"food web";"unipartite";"degree.sd";5,54542857621333;-1,16206054080149
"connectance";"gateway_266";"food web";"unipartite";"degree.skewness";0,410533828684057;0,598947731262128
"degdist_hard";"gateway_266";"food web";"unipartite";"degree.skewness";0,410533828684057;0
"degdist_soft";"gateway_266";"food web";"unipartite";"degree.skewness";0,410533828684057;-0,155595142180802
"connectance";"gateway_266";"food web";"unipartite";"degree.kurtosis";2,16232127707242;-1,07473049060406
"degdist_hard";"gateway_266";"food web";"unipartite";"degree.kurtosis";2,16232127707242;0
"degdist_soft";"gateway_266";"food web";"unipartite";"degree.kurtosis";2,16232127707242;-0,384793950722504
"connectance";"gateway_266";"food web";"unipartite";"modularity.betweenness";0,17173994395816;1,88639027401241
"degdist_hard";"gateway_266";"food web";"unipartite";"modularity.betweenness";0,17173994395816;3,70870342086389
"degdist_soft";"gateway_266";"food web";"unipartite";"modularity.betweenness";0,17173994395816;16,8830300838487
"connectance";"gateway_266";"food web";"unipartite";"modularity.infomap";0,17369319374595;0,17369319374595
"degdist_hard";"gateway_266";"food web";"unipartite";"modularity.infomap";0,17369319374595;5,65773806392625
"degdist_soft";"gateway_266";"food web";"unipartite";"modularity.infomap";0,17369319374595;52,1607458655666
"connectance";"gateway_266";"food web";"unipartite";"nestedness";21,5092915479912;8,35678419658753
"degdist_hard";"gateway_266";"food web";"unipartite";"nestedness";21,5092915479912;1,44526080116195
"degdist_soft";"gateway_266";"food web";"unipartite";"nestedness";21,5092915479912;1,23611989114822
"connectance";"gateway_266";"food web";"unipartite";"centrality.degree";0,370870870870871;5,30212930369786
"degdist_hard";"gateway_266";"food web";"unipartite";"centrality.degree";0,370870870870871;-2,53806635490835
"degdist_soft";"gateway_266";"food web";"unipartite";"centrality.degree";0,370870870870871;0,139604356791427
"connectance";"gateway_266";"food web";"unipartite";"centrality.eigen";0,383958462328788;17,3830682914598
"degdist_hard";"gateway_266";"food web";"unipartite";"centrality.eigen";0,383958462328788;3,40193389144812
"degdist_soft";"gateway_266";"food web";"unipartite";"centrality.eigen";0,383958462328788;0,832908825417878
"connectance";"gateway_266";"food web";"unipartite";"interaction.overlap";0,28387279669291;8,56674241134285
"degdist_hard";"gateway_266";"food web";"unipartite";"interaction.overlap";0,28387279669291;1,64261412107305
"degdist_soft";"gateway_266";"food web";"unipartite";"interaction.overlap";0,28387279669291;-0,707863339406492
"connectance";"gateway_266";"food web";"unipartite";"link.density";8,71052631578947;0
"degdist_hard";"gateway_266";"food web";"unipartite";"link.density";8,71052631578947;0
"degdist_soft";"gateway_266";"food web";"unipartite";"link.density";8,71052631578947;0,148100187181187
"connectance";"gateway_268";"food web";"unipartite";"richness";41;0
"degdist_hard";"gateway_268";"food web";"unipartite";"richness";41;0
"degdist_soft";"gateway_268";"food web";"unipartite";"richness";41;0
"connectance";"gateway_268";"food web";"unipartite";"connectance";0,25;0
"degdist_hard";"gateway_268";"food web";"unipartite";"connectance";0,25;0
"degdist_soft";"gateway_268";"food web";"unipartite";"connectance";0,25;0,0109362310593934
"connectance";"gateway_268";"food web";"unipartite";"degree.shannon";3,52361093256971;-18,0883333566509
"degdist_hard";"gateway_268";"food web";"unipartite";"degree.shannon";3,52361093256971;0
"degdist_soft";"gateway_268";"food web";"unipartite";"degree.shannon";3,52361093256971;1,80160509604258
"connectance";"gateway_268";"food web";"unipartite";"degree.mean";10;0
"degdist_hard";"gateway_268";"food web";"unipartite";"degree.mean";10;0
"degdist_soft";"gateway_268";"food web";"unipartite";"degree.mean";10;0,0109362310593966
"connectance";"gateway_268";"food web";"unipartite";"degree.sd";6,07865116617165;10,9015834526276
"degdist_hard";"gateway_268";"food web";"unipartite";"degree.sd";6,07865116617165;0
"degdist_soft";"gateway_268";"food web";"unipartite";"degree.sd";6,07865116617165;-1,29694191829178
"connectance";"gateway_268";"food web";"unipartite";"degree.skewness";0,415145083299406;0,632978289727993
"degdist_hard";"gateway_268";"food web";"unipartite";"degree.skewness";0,415145083299406;0
"degdist_soft";"gateway_268";"food web";"unipartite";"degree.skewness";0,415145083299406;-0,106282588753407
"connectance";"gateway_268";"food web";"unipartite";"degree.kurtosis";2,38539353000526;-0,742501143997734
"degdist_hard";"gateway_268";"food web";"unipartite";"degree.kurtosis";2,38539353000526;0
"degdist_soft";"gateway_268";"food web";"unipartite";"degree.kurtosis";2,38539353000526;-0,189675566060441
"connectance";"gateway_268";"food web";"unipartite";"modularity.betweenness";0,127245687091017;0,843413212705439
"degdist_hard";"gateway_268";"food web";"unipartite";"modularity.betweenness";0,127245687091017;1,89851168591031
"degdist_soft";"gateway_268";"food web";"unipartite";"modularity.betweenness";0,127245687091017;16,876066307311
"connectance";"gateway_268";"food web";"unipartite";"modularity.infomap";0,18957763236169;0,18957763236169
"degdist_hard";"gateway_268";"food web";"unipartite";"modularity.infomap";0,18957763236169;2,0023833202968
"degdist_soft";"gateway_268";"food web";"unipartite";"modularity.infomap";0,18957763236169;72,8646901818743
"connectance";"gateway_268";"food web";"unipartite";"nestedness";22,7468880490666;7,14903987386556
"degdist_hard";"gateway_268";"food web";"unipartite";"nestedness";22,7468880490666;2,56287680049559
"degdist_soft";"gateway_268";"food web";"unipartite";"nestedness";22,7468880490666;0,386122441057964
"connectance";"gateway_268";"food web";"unipartite";"centrality.degree";0,440384615384615;7,17625162305316
"degdist_hard";"gateway_268";"food web";"unipartite";"centrality.degree";0,440384615384615;1,2823971966491
"degdist_soft";"gateway_268";"food web";"unipartite";"centrality.degree";0,440384615384615;0,254950772104971
"connectance";"gateway_268";"food web";"unipartite";"centrality.eigen";0,380136388186115;22,0040520545327
"degdist_hard";"gateway_268";"food web";"unipartite";"centrality.eigen";0,380136388186115;1,53492416094537
"degdist_soft";"gateway_268";"food web";"unipartite";"centrality.eigen";0,380136388186115;2,11688081088843
"connectance";"gateway_268";"food web";"unipartite";"interaction.overlap";0,288349030647087;9,11511938694981
"degdist_hard";"gateway_268";"food web";"unipartite";"interaction.overlap";0,288349030647087;1,1516830783433
"degdist_soft";"gateway_268";"food web";"unipartite";"interaction.overlap";0,288349030647087;-1,01528356746937
"connectance";"gateway_268";"food web";"unipartite";"link.density";10;0
"degdist_hard";"gateway_268";"food web";"unipartite";"link.density";10;0
"degdist_soft";"gateway_268";"food web";"unipartite";"link.density";10;0,0109362310593966
